C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
50905968,Customer#050905968,"wUAt6a9rb5rD,4W4YdysoprZtQCzcQQQIuPGpioJ",18,28-618-110-8340,168.92,MACHINERY,nts are quickly across the slyly final gifts. ironic epitaphs boost above the ev
50905969,Customer#050905969,v9KSJL8zZJlieY,20,30-121-950-4900,9903.03,AUTOMOBILE,sleep quickly. ironic theodolites was blithely courts. quickly silent
50905970,Customer#050905970,yZMoxWjrHNncaTLH9MXGHoBfzxcqElenbuIySYU,0,10-673-791-8052,8240.14,MACHINERY,le slyly. furiously final excuses alongside of the special dependencies haggle quickly
50905971,Customer#050905971,8mCJds vucnboPrOVdUnwh8RN,8,18-917-264-1046,111.40,BUILDING,deposits use furiously across th
50905972,Customer#050905972,pteR5Xo6fzgRWmi86yZ4vyNG13WW,21,31-422-362-3248,304.74,AUTOMOBILE,gle carefully. finally regular theodolites above the accounts haggle slyly fin
50905973,Customer#050905973,9c2eNeO1x3tAKvmeah9FIQhUCG7GWN6fE,13,23-152-803-3498,4702.67,FURNITURE,lithely final foxes. blithely ironic deposits wake fluffily according to the asymptot
50905974,Customer#050905974,"xIAjMZmjkfVfOCsM,k3oVaPZhXBqR6kxA",1,11-201-164-6177,710.77,BUILDING,ly regular theodolites run according to the furiously pending
50905975,Customer#050905975,tg7oj8kLpx72,11,21-410-912-7085,8782.93,HOUSEHOLD,"press, ironic accounts are pending accou"
50905976,Customer#050905976,YPGMu1WtH9dkOAXDnX6GxuvnHR36bdlJn,10,20-464-316-7791,3831.19,HOUSEHOLD,lyly final accounts! pending courts hang carefully around the blithely ironic deposits
50905977,Customer#050905977,z8N5jd3xLjSHcSEOJlDuDeOyOxd3,10,20-544-705-1074,5803.66,MACHINERY,he asymptotes. doggedly express d
50905978,Customer#050905978,Khp29ApXWjaEvN,0,10-287-806-5631,3073.78,AUTOMOBILE,". regular, even instructions wake across the blithe requests. dependencies cajole. accounts sleep furiou"
50905979,Customer#050905979,aoVjZEBt7veibKwqqsX4pAm9tsYM93W3UuYOQ,12,22-970-187-5282,2985.61,AUTOMOBILE,e blithely permanent foxes. express pinto beans above the blithely regular fr
50905980,Customer#050905980,"3z9G uIfo,IsG5TdtZkrpNztxi13xp1f4wQ5V2TS",4,14-779-103-4269,6070.88,FURNITURE,onic accounts. carefully even packages against the quickly express asympto
50905981,Customer#050905981,uNOheZV6SBeXBVhHu,4,14-129-925-1833,6316.03,FURNITURE,"regular excuses sleep slyly. even, final packages are slyly."
50905982,Customer#050905982,"kQVvxkl3j5MZfgewcDkdy,D7 y03ui",16,26-832-133-3958,1500.04,FURNITURE,tructions. accounts cajole across the carefully pending platelets. s
50905983,Customer#050905983,"KrLMOhS0Bf4JKH7DAACScqW,XS",17,27-100-109-2760,8189.47,HOUSEHOLD,nal requests. furiously silent notornis about
50905984,Customer#050905984,"DCEs26WyQMC7cB gnvTD2TfPaP ,Pul",13,23-707-525-5208,6518.75,HOUSEHOLD,ents. carefully express packages use. slyly even requests are bu
50905985,Customer#050905985,RSZEbxqUYYYbyL9,0,10-371-412-6636,9684.26,MACHINERY,er the slyly pending foxes. pe
50905986,Customer#050905986,ZaIA2vunUWvm64m dSve,13,23-696-564-9572,5471.35,HOUSEHOLD,ding to the quickly final Tiresias. blithely final ideas are blithely according to the care
50905987,Customer#050905987,nIMkCq0Z91CCoVw0O,16,26-499-750-2437,5928.93,HOUSEHOLD,"accounts. unusual, unusual dependencies play blithely unusual asy"
50905988,Customer#050905988,dnMAEYD36ZZzQADtWQkD7cfuUAMNBOQeSvgzr,6,16-520-836-2325,7537.96,AUTOMOBILE,bold deposits wake slyly: fluffily regular asymptotes sleep. even
50905989,Customer#050905989,qrkVv17DachI8GVs0,8,18-895-739-9354,1466.04,MACHINERY,quickly ironic depths cajole furiously a
50905990,Customer#050905990,Hmlcl0ASWpChi0U7,12,22-885-286-8068,8605.53,FURNITURE,aves. special warthogs about the blithely even ideas are furiously against the
50905991,Customer#050905991,J5YPnDwCmjv9AxoCnqyqCNFV2tyeWX4 SBAj,10,20-473-600-8860,3135.82,MACHINERY,. furiously even requests affix slyly final epitaphs. fluffily pending packages boost quickly. br
50905992,Customer#050905992,"b,K04lzNUw0wqaD7K8Q6Gu7",18,28-665-968-1797,672.71,FURNITURE,tipliers sleep quickly. furiously ironi
50905993,Customer#050905993,CGFd5bmw38DHqzg3rWS4ePSl,11,21-664-557-4349,7190.77,BUILDING,along the blithely even packages. fluffily regular epitaphs use carefully reg
50905994,Customer#050905994,sUi1iK9D9iASifu,21,31-939-863-5954,7264.42,HOUSEHOLD,oxes. deposits integrate carefully about the acc
50905995,Customer#050905995,"moyYPuv fcOh0Tcd,,g7f",15,25-798-170-4217,2138.62,BUILDING,lly even dependencies. blithely even platelets cajole furiously. express
50905996,Customer#050905996,LbIkAyOCAwZx,15,25-811-932-4088,4681.93,BUILDING,refully regular asymptotes detect. carefully ironic requests x-ray furiously blithely final packages. pending pac
50905997,Customer#050905997,"IK3614ew1uKRbPsuDhlc,Lm9C7VmU",23,33-526-429-5271,4282.93,HOUSEHOLD,tes mold slyly according to the special accounts.
50905998,Customer#050905998,LYA6B8jVrd9NNFs0hcZE,8,18-753-565-9792,8233.08,HOUSEHOLD,"ully bold requests. daring, regular accounts with the permanently ev"
50905999,Customer#050905999,MWg9RmEXYVN2b1yZq6WxNehjCwRYhQe,17,27-946-982-9921,2411.72,MACHINERY,"e pending, even platelets. regular accounts are blithely carefully even theodolites. foxes haggle above the clos"
50906000,Customer#050906000,NPb2HxdhKMzPMgPgWtbyAEMvMwirCfX,13,23-989-702-1364,7683.26,MACHINERY,s. carefully unusual instructions sleep carefully about the dolphins. blithely final pac
50906001,Customer#050906001,H9VVQRE3Y0h,11,21-949-870-2493,1576.88,MACHINERY,"kages wake blithely. pending requests are carefully along the final, ironic somas. fluffily silent ideas b"
50906002,Customer#050906002,"xAJGxCWVmyY1WdMRrY8,a0rY9Wf2Zwj",10,20-822-512-5763,1567.18,BUILDING,nts cajole silent instructions-- fluffily final packages against the blithely final packages affix quickly to the
50906003,Customer#050906003,HtjDalwnfufyCAl9VdM9WurWrYdkJj,21,31-381-619-1902,3553.15,FURNITURE,among the final foxes grow blithely carefully even requests. evenly regular deposits integrate careful
50906004,Customer#050906004,r3kDw6CdFVIdls,4,14-758-791-3481,7772.25,HOUSEHOLD,ly regular accounts: furiously ironic requests unwind. courts use. quickly b
50906005,Customer#050906005,LMuGMTmqvhJHG2gmZDxLnw9fi9qf98BWlINBpi,7,17-825-789-7990,1280.82,AUTOMOBILE,gular instructions. furiously
50906006,Customer#050906006,hsMwOsnOnz,11,21-130-498-5171,8698.65,MACHINERY,dependencies must have to are ruthl
50906007,Customer#050906007,"iFeJON31cM6x7FaWY,",7,17-223-531-4405,6341.47,BUILDING,ly ironic ideas use regular deposits. ironic accounts are silent pinto beans. unusual pinto beans above the
50906008,Customer#050906008,"lMhID1iLlaym9Vm7zTI,H2ctFD4l5n",21,31-975-655-6857,81.06,MACHINERY,ar pinto beans. bold deposits kindle fluffily quickly pending ide
50906009,Customer#050906009,3eCtaH4mBBIaDJveIhRdEgTzDVepbB4EmfV,4,14-416-439-8586,7285.00,FURNITURE,accounts. unusual pinto beans engage above the care
50906010,Customer#050906010,uYDIjrR vRYof6uDQwOTk9wPvbxHAkERUdSZ,20,30-926-240-1460,6971.86,AUTOMOBILE,ash slowly about the thinly unusual packages. deposits wake. slyly ironic ideas boost according to the express i
50906011,Customer#050906011,"CL fUV3pZD75gCouwHKGrU,gVIl0X",7,17-429-172-6570,2087.34,BUILDING,ccounts. carefully regular accou
50906012,Customer#050906012,BLMI9vocBkRrLYUyQvV8I2xZU5Gcn,22,32-468-719-5399,937.21,MACHINERY,s. quickly thin deposits sleep slyly orbits. f
50906013,Customer#050906013,ejVOkXDbjcdSCl14OdnlZ7rD3XJ7,10,20-580-682-8280,8579.04,HOUSEHOLD,ts affix against the carefully express ideas. furiously regular multipliers sleep af
50906014,Customer#050906014,AzmOn5SnDJru,12,22-852-860-7275,8979.60,AUTOMOBILE,deposits against the fluffily even requests detect furiously alongside of the ironic accounts; requests
50906015,Customer#050906015,7ai5lWopzu,24,34-346-926-6972,9190.15,MACHINERY,ts. blithely special packages cajole fluffily ironic pinto beans. asymptotes boost quickly ironic accou
50906016,Customer#050906016,IgJoYMgysCcZtERQFOY399NbsIdWsqpna,15,25-170-543-4531,5957.53,AUTOMOBILE,lphins. pending theodolites cajole carefully. sometimes regular requests snooze furiously. accounts around the
50906017,Customer#050906017,VPdf0yDZSrCJ4x,17,27-861-918-6218,4237.75,AUTOMOBILE,otes after the carefully final accounts sle
50906018,Customer#050906018,iOkibQfAkUjmt1cYH82jDChWlMvUf1PT04R,6,16-938-500-1838,7786.50,FURNITURE,accounts boost blithely close deposits
50906019,Customer#050906019,49cPXVNvwIqSLYL0,18,28-251-669-9296,9743.59,BUILDING,ly unusual accounts nag. furiously final requests doubt slyly among the
50906020,Customer#050906020,RATGVIUnqqkbMV3WQf8Z8l,23,33-829-160-6348,1616.38,FURNITURE,sual accounts detect. blithely
50906021,Customer#050906021,Afu66u39LdUgFptLxTEYt,9,19-406-243-2060,5425.03,FURNITURE,y. fluffily pending deposits boost blithely. furiou
50906022,Customer#050906022,MPCb7jWf7YnMqC,11,21-949-730-5162,8558.20,MACHINERY,warthogs. accounts across the furiously quiet ideas wake carefully after the carefully regular somas. slyly iron
50906023,Customer#050906023,"SLg4f8ndeD65OmGk0Z,K4w1P7b79RJeOSicaP",6,16-157-814-4311,-238.81,HOUSEHOLD,"ructions wake carefully. pending, final instructions hang ruthlessly ironic exc"
50906024,Customer#050906024,BvXF3pTaP2JKsli3TOKZY,23,33-738-900-2672,-758.71,BUILDING,ly ironic theodolites; final courts boost. ironic accounts around the slyly regula
50906025,Customer#050906025,"otQ,pnTMKaMN5k9GMkYV 5ZqZqF BsW5UA",2,12-569-997-7602,6352.00,BUILDING,ly pending accounts. furiously stealthy excuses sleep carefully ac
50906026,Customer#050906026,"dvH6yBhQccUCtVYaykU3OPj,1 V9",0,10-428-436-3119,1012.32,HOUSEHOLD,ithely blithely pending foxes. fluffily ironic asymptotes boost slyly. final deposits are across
50906027,Customer#050906027,OZhZ8UeZzrHcQG3MSivGNV,14,24-517-118-1558,6006.12,MACHINERY,ncies. carefully bold deposits haggle inst
50906028,Customer#050906028,sR4Z0J6RGnlnud4wB1x,17,27-493-376-9060,6871.89,MACHINERY,e against the requests. daringly ironic ideas s
50906029,Customer#050906029,pKfTc4yyI6Cfr7x78t3AHGUlJi8YuUCx9,1,11-362-375-2401,4807.94,HOUSEHOLD,lar instructions sleep blithely. carefully final foxes cajole against the furiously ironic foxes. furiousl
50906030,Customer#050906030,tazUjdGc1JKVyCXq2H2Q4wEVk3yxDQ HOY v,12,22-247-368-5355,-898.44,FURNITURE,sits cajole slyly before the frays. furiously stealthy dinos are slyly above the blithely even packages.
50906031,Customer#050906031,"kb,BzYRNojmJUjkNUSrRzy QhD",12,22-281-810-3290,793.59,FURNITURE,"ial theodolites. unusual, regular somas boost furiously. slyly regular foxes after "
50906032,Customer#050906032,R05mnwhvZBbSG6 bIyDnUg3Nnfm7So,13,23-876-905-1995,3817.40,HOUSEHOLD,final requests sleep platelets. ironic accounts are per
50906033,Customer#050906033,H2LuZpFfqYW557SJRla WLjMnr3jYldhBmkoj,13,23-959-897-4367,5007.20,BUILDING,ests ought to boost above the quickly express accounts. carefully unusual packages wake along the deposits. quietly
50906034,Customer#050906034,"aGJ4J1C4YrGIw53XRQhs,UFmhpHtto88Owx2Gni",20,30-185-832-2159,3996.44,AUTOMOBILE,e blithely ironic accounts haggle furiously ironic packages. carefully regular foxes do u
50906035,Customer#050906035,8xp9a6a6cFCY1AeoCoBu7bbaNAWfXdz7zW8n7h,2,12-218-241-8787,95.40,HOUSEHOLD,use thinly pending courts. even requests affix carefully according to the ac
50906036,Customer#050906036,3Pm5WLQYEW,20,30-550-764-2304,6330.46,HOUSEHOLD,"nal, ironic packages nag fluffily according to the slyly ironic a"
50906037,Customer#050906037,bi8uainuhmttPXAN,0,10-708-464-4122,1987.25,HOUSEHOLD,hless excuses. blithe pinto beans boost furiously above the blithely special packages. furiously special pack
50906038,Customer#050906038,"y,41HKg76f1,SseFR1N0VdR4iQoVURmLbk",0,10-721-606-8753,1701.58,MACHINERY,quests: slyly regular deposits use even dinos. carefully special pinto beans nag slyly.
50906039,Customer#050906039,"xiAK1povERLRWK9Y7AfbXS9uDjY,N6e",18,28-344-381-1090,7478.63,HOUSEHOLD,fluffily even packages hinder-- carefully regular decoys sleep blithely. blithely
50906040,Customer#050906040,"nU TBwjixjYpWdayLoGfBdKNaI5nci9bn3H ,I",7,17-877-965-9223,5377.05,AUTOMOBILE,"lar, regular deposits boost quickly furiously regular req"
50906041,Customer#050906041,"2Ws8,t8iz4qVAJdJqbB6ZHh0",9,19-972-585-1563,5051.53,FURNITURE,according to the special foxes. quickly si
50906042,Customer#050906042,dJsnDsCDSAtPb,11,21-258-910-2394,1005.28,BUILDING,lithely carefully final dolphins. ironic packages are ca
50906043,Customer#050906043,1s4Id8wlDRnZ Bq0VLS8BxbcHx,13,23-768-393-2290,8771.15,MACHINERY,sly above the blithely express pinto beans. furiously ironic tithes are carefully. ironic reque
50906044,Customer#050906044,3TGxtOh89U1,20,30-168-585-7816,3701.20,MACHINERY,"ent platelets. sly, ironic accounts wake regular, even excuses. pending instructions integrate furiously against "
50906045,Customer#050906045," zG6jyz4o,9Mckam4W ZwFMji",21,31-143-546-4999,-985.02,AUTOMOBILE,quests haggle quickly furiously final
50906046,Customer#050906046,G1QoRcH7dNJzyujpBe5ULt1YbbVCb66Drtm,6,16-600-793-4492,8685.50,BUILDING,ilent accounts use furiously according to the furiously special packages. furiously ironic deposi
50906047,Customer#050906047,B1pkdTRISAyR Ga2FDqUryOF1itg4glX,17,27-329-136-3836,5216.82,FURNITURE,ajole always slyly express pinto beans. pending deposits sleep against the furiously ironic deposit
50906048,Customer#050906048,R0CMXjueX7AsPXo9AULb1L4xmx1,8,18-365-213-9101,7117.03,FURNITURE,"od carefully. ironic, final pinto beans nag carefully among the foxes. unusual, ex"
50906049,Customer#050906049,fHCBWQaf1r8lxRx2FMFPGoi,14,24-632-700-9402,-100.42,BUILDING,regular deposits across the express requests detect furiously fl
50906050,Customer#050906050,wVcOwcBj4B7 gRPpjVSkMMTKBL3iCEl4mSaOU84c,14,24-575-481-9003,4250.47,FURNITURE,regular pinto beans. carefully final pains
50906051,Customer#050906051,t1zKgJ5hmRfvPxhPXPu8v6aznVzGMhxQwBdJ,7,17-112-272-1786,1713.25,FURNITURE,riously regular excuses nag atop the fluffily even packages. regular foxes lo
50906052,Customer#050906052,"OIbQi7c ncmoBw0aS0,L,0iWOD70T",19,29-303-438-8747,5535.40,FURNITURE,into beans use quickly against the bold accounts. furiously
50906053,Customer#050906053,n6W52131zxQUWCNSMe lub6AtnEFU,23,33-144-397-6250,4542.58,AUTOMOBILE,l pinto beans. permanently unusual
50906054,Customer#050906054,R3o58cCnMWESOKxWMnui,9,19-198-354-1793,5078.74,HOUSEHOLD,ickly bold courts. final courts nag blithely. furiously express deposits wake even
50906055,Customer#050906055,"Q42QSfB,O7TUf2CCF u,pzKJQbAR962Qp",7,17-163-867-4425,7436.82,AUTOMOBILE,bt. blithely final foxes haggle carefully slyly pending escapades. furiously final packag
50906056,Customer#050906056,0htULJPoP0qqVyYPsHprCg1DTmvJyl,21,31-559-405-2569,6618.28,FURNITURE,"ests sleep bold, regular dolphins. quickly final courts wake quickly. accounts are carefully above t"
50906057,Customer#050906057,"SUB81zpywWPEwEteg3Z,b9m80",14,24-262-688-9393,-608.73,FURNITURE," slyly above the regular packages. blithe, bold accounts serve. idly "
50906058,Customer#050906058,5iSy8ZEDzWGf,0,10-285-826-4507,8051.61,FURNITURE,lly even excuses snooze furiously along the special accounts. instructions across the sly
50906059,Customer#050906059,"Xyq,dZjbk8z",3,13-473-951-6809,-459.49,BUILDING,ts sleep fluffily even theodolites. f
50906060,Customer#050906060,FuhRGYV6DUOoxMjmuQRMp6Ok,6,16-692-887-9475,8223.67,AUTOMOBILE,rate carefully regular packages. fluffily unusual accounts wake pinto beans. slyly express packages cajole
50906061,Customer#050906061,Q9mnJPlHVPYOjixbpKgfqLSdQKA8I,16,26-387-173-6345,9241.19,HOUSEHOLD,refully slow requests sleep quickly instructions. final pac
50906062,Customer#050906062,FjJ7jyuFhh fP,21,31-213-978-3846,5824.85,AUTOMOBILE,wake across the furiously express deposits. special deposits wake finally against the final instructi
50906063,Customer#050906063,wPAKP7AWPYx9can1yjXPX,21,31-851-996-7170,7306.79,HOUSEHOLD," stealthy, regular dependencies. instruct"
50906064,Customer#050906064,dJ2bOkVLSoC6udsmy,16,26-587-548-5124,-749.18,HOUSEHOLD,final escapades. blithely pending instructions wake quickly about the regular asymptotes. blithely unu
50906065,Customer#050906065,CZfd1EKZuZAMe,12,22-669-321-5576,1388.95,BUILDING,slyly pending pinto beans. even theodolites are quickly slyly silent requests. fluffily
50906066,Customer#050906066,"5A cWdV4qyVGd,IpC4zOHX3h,k5RzplTGfk2Ujcz",10,20-125-364-8792,2.45,AUTOMOBILE,"ing, final frets. pending, bold instructions a"
50906067,Customer#050906067,"W38RL oWZlL,Is0 gXNQ19xJky9",16,26-173-483-3800,6033.44,AUTOMOBILE,"ly across the pending, unusual accounts. furiously unusual deposits are carefully blithely regular packages. b"
50906068,Customer#050906068,AHZPiA8EXm2l8mf6p7AXEKeTRiA0DDJBWLyLV,4,14-462-382-6527,4071.71,AUTOMOBILE," after the unusual, silent accounts hinder quickly slyly regular instructions. silent accoun"
50906069,Customer#050906069,IR4BInVR4F31nLxvUgHyuX 9m8h05ILxe,20,30-487-126-6855,302.93,AUTOMOBILE,osits haggle alongside of the quickly unusual deposits. slyly final packag
50906070,Customer#050906070,JLYm6u61QTA,9,19-778-533-5097,7258.12,FURNITURE,uctions are among the blithely ironic foxes. furiously brave accounts kindle c
50906071,Customer#050906071,OYVvD DSQmwMW sQ13dCsikmjaoNE9BVz,21,31-101-379-5943,6241.04,HOUSEHOLD,lar accounts. bold platelets sleep quickly: slyly regular attainments use blithely among the slyly ironic depos
50906072,Customer#050906072,igpmWst22RkcZjhqThMj7pNeNJttj9QFAulMEeR,10,20-134-625-7164,6102.02,BUILDING,r ironic deposits are slyly alongside of the quickly regular foxes.
50906073,Customer#050906073,ayBzgMeisQVcxSmFW0LdwGL4XtoKb64MX7QQSQB,20,30-624-643-7562,1652.61,MACHINERY,never pending theodolites integrate blithely. never ironic packages
50906074,Customer#050906074,"MPzeMgeOxBwnyiRiY6,YzV4X717CJ",23,33-888-678-7524,9381.19,FURNITURE,solve. daringly final requests sleep blithely ironic packages. idly final dependencies cajole fluffily about th
50906075,Customer#050906075,FICuEp26fDv2tVjt0,17,27-855-918-1162,4714.80,FURNITURE,thely except the bold foxes. slyly final packages cajole above the slyly ironic pinto beans-- final pin
50906076,Customer#050906076,vf42abCXC z1iuR,9,19-925-170-9670,6616.71,MACHINERY,into beans after the blithely final pinto beans haggle quickly around the packages. sly
50906077,Customer#050906077,WBWDmOSBYmUt5GcsVFD6opmty2,14,24-512-528-2222,6037.72,AUTOMOBILE,"nts doubt even, ironic accounts. qui"
50906078,Customer#050906078,BmsTiBTKt GaR90e,14,24-449-882-4912,-985.48,BUILDING,times final packages. pending frets wake. blithely regular requests impress slyly slyly final pains. slyly f
